waypoint1	waypoint2	distance_m	duration_s
p29	p153	2284556	0
p18	p177	8490825	0
p242	p73	8648560	0
p54	p204	5554087	0
p390	p177	13255524	0
p82	p131	9652234	0
p111	p309	13228470	0
p169	p258	4306830	0
p268	p20	7502180	0
p276	p326	15967518	0
p13	p251	12340500	0
p119	p216	3951066	0
p25	p374	13978957	0
p331	p57	6831680	0
p350	p362	5209112	0
p92	p94	9010015	0
p333	p73	13497036	0
p318	p378	6980781	0
p398	p164	8471703	0
p1	p345	8294449	0
p54	p381	5343970	0
p157	p227	3825994	0
p77	p313	6214702	0
p207	p175	15160175	0
p352	p86	11759062	0
p385	p365	13128584	0
p396	p158	2005134	0
p47	p319	15968144	0
p21	p16	12923546	0
p193	p221	15327926	0
p325	p377	12953069	0
p243	p274	11022785	0
p394	p17	2939970	0
p45	p397	9084168	0
p191	p311	14287039	0
p237	p224	10866668	0
p341	p150	1210230	0
p154	p365	6463274	0
p299	p237	12636012	0
p343	p86	12420874	0
p310	p165	192636	0
p375	p39	9059110	0
p382	p176	13627921	0
p122	p164	5039764	0
p198	p281	1055496	0
p123	p85	14607097	0
p149	p342	13976324	0
p348	p309	10453688	0
p218	p339	1636286	0
p291	p330	9025991	0
p152	p146	5304907	0
p91	p8	7567215	0
p3	p279	8125181	0
p119	p348	10868868	0
p181	p66	13336365	0
p7	p322	3429650	0
p232	p270	13334107	0
p232	p386	623335	0
p397	p355	8247023	0
p132	p120	14707854	0
p303	p217	6368061	0
p60	p28	7078934	0
p33	p352	3842048	0
p126	p398	3046216	0
p351	p198	6505893	0
p118	p337	12157350	0
p386	p260	12821370	0
p170	p150	7433760	0
p24	p89	6932029	0
p83	p137	6956306	0
p12	p322	2655567	0
p56	p389	5416277	0
p330	p388	5967508	0
p350	p135	6537963	0
p256	p174	12684039	0
p76	p304	4823811	0
p33	p207	8219971	0
p311	p244	16073279	0
p338	p388	9914513	0
p88	p94	4319221	0
p376	p362	10890731	0
p186	p121	10931989	0
p156	p205	9770528	0
p383	p164	9797364	0
p207	p34	8215513	0
p88	p116	12835375	0
p326	p308	1980519	0
p206	p297	4247284	0
p104	p52	10706342	0
p169	p177	5059356	0
p264	p297	15697728	0
p356	p388	110066	0
p145	p366	6596972	0
p88	p85	3735940	0
p361	p117	1256456	0
p265	p73	11062715	0
p252	p17	9503189	0
p384	p202	10077341	0
p248	p58	5469505	0
p215	p312	9493709	0
p69	p138	8313704	0
p185	p172	5106818	0
p24	p129	12239510	0
p240	p201	4122092	0
p184	p310	6405008	0
p228	p253	4072671	0
p284	p217	1587203	0
p134	p175	5113922	0
p152	p309	12621636	0
p260	p120	15400297	0
p113	p148	9437536	0
p193	p80	1805488	0
p386	p48	14271185	0
p374	p102	8461132	0
p89	p37	15599505	0
p110	p240	532473	0
p135	p309	7902991	0
p394	p392	7761729	0
p1	p270	15348479	0
p149	p81	7017631	0
p147	p85	9282614	0
p118	p391	6850804	0
p350	p313	11153889	0
p240	p336	3020107	0
p228	p64	10273959	0
p365	p335	15140540	0
p230	p16	226528	0
p255	p7	12635044	0
p383	p271	14728278	0
p307	p339	8126091	0
p369	p171	4273301	0
p28	p115	7645414	0
p249	p21	5813114	0
p127	p14	15943819	0
p343	p395	11280221	0
p116	p209	7692489	0
p370	p235	7362036	0
p215	p144	15353389	0
p255	p176	4343142	0
p386	p362	7132258	0
p292	p313	11512869	0
p240	p80	7326461	0
p189	p109	15651734	0
p329	p64	1352375	0
p47	p67	4132191	0
p113	p63	7884207	0
p249	p270	909057	0
p3	p123	15554650	0
p251	p114	3611937	0
p210	p297	13313423	0
p122	p129	4577821	0
p352	p48	8249560	0
p391	p297	8983399	0
p88	p308	5831567	0
p286	p180	6816324	0
p37	p95	7657692	0
p276	p128	9722039	0
p10	p52	2935915	0
p228	p17	1677746	0
p205	p318	11554802	0
p24	p260	12630648	0
p104	p322	9602547	0
p126	p176	11699780	0
p141	p206	5846921	0
p330	p382	713894	0
p135	p292	14235392	0
p160	p253	8871843	0
p231	p121	4734071	0
p287	p9	14398105	0
p351	p281	223592	0
p264	p275	13204005	0
p356	p115	9682003	0
p361	p215	3027624	0
p214	p261	5900646	0
p58	p261	196468	0
p255	p312	2289836	0
p161	p147	11968061	0
p6	p66	12971366	0
p222	p275	3966050	0
p272	p23	3137935	0
p369	p59	2835701	0
p236	p294	2982561	0
p211	p294	10506674	0
p46	p340	7828159	0
p211	p150	14571502	0
p112	p57	5325617	0
p43	p15	8765472	0
p232	p139	11717161	0
p24	p79	12651737	0
p385	p280	7642750	0
p141	p365	5188723	0
p65	p227	13255933	0
p135	p284	13515906	0
p264	p303	8430038	0
p255	p64	7780769	0
p33	p335	961911	0
p266	p7	12073373	0
p171	p158	8206285	0
p346	p209	9917040	0
p31	p65	8044999	0
p179	p281	2565843	0
p2	p353	14738313	0
p126	p395	2508871	0
p326	p152	14052585	0
p314	p197	13841904	0
p352	p40	8758696	0
p99	p109	8162473	0
p372	p381	8460331	0
p291	p390	12141815	0
p75	p72	14478013	0
p259	p246	10375449	0
p357	p53	13819570	0
p193	p293	12496394	0
p168	p371	2643601	0
p310	p95	1583577	0
p0	p383	8208939	0
p54	p115	8029400	0
p352	p78	9671047	0
p150	p216	10140039	0
p29	p176	4088841	0
p213	p304	10918680	0
p350	p79	10160593	0
p158	p371	10296666	0
p140	p12	12046505	0
p317	p271	15793875	0
p121	p270	1343360	0
p101	p67	3412583	0
p360	p183	2829511	0
p303	p42	2389845	0
p213	p6	9669894	0
p134	p280	1569557	0
p327	p168	11990008	0
p368	p121	15380655	0
p155	p96	3032042	0
p363	p308	14646694	0
p136	p57	4437214	0
p333	p367	5357343	0
p251	p42	4704307	0
p184	p173	15215599	0
p248	p191	11625626	0
p126	p201	5382174	0
p322	p97	2062967	0
p282	p294	123882	0
p277	p218	14062777	0
p223	p337	368337	0
p358	p351	9225160	0
p90	p187	4906771	0
p314	p116	10776072	0
p91	p306	4698842	0
p98	p50	8251295	0
p99	p372	3536757	0
p395	p27	5489087	0
p202	p244	7300795	0
p135	p234	1049803	0
p333	p37	10514921	0
p322	p270	3977044	0
p135	p93	1312295	0
p46	p7	14339781	0
p253	p22	1594526	0
p105	p364	20460	0
p349	p215	9605928	0
p76	p357	7532316	0
p60	p300	10633346	0
p18	p362	14537621	0
p157	p103	7050352	0
p143	p6	9597336	0
p342	p222	7534341	0
p298	p269	13254438	0
p265	p115	751654	0
p343	p103	11908811	0
p123	p250	14401101	0
p172	p116	8092584	0
p49	p270	8978618	0
p47	p396	13379198	0
p68	p200	7522383	0
p237	p167	3981125	0
p29	p373	3556282	0
p284	p101	5543036	0
p180	p244	484848	0
p168	p44	4004822	0
p249	p300	13387140	0
p343	p5	2701211	0
p363	p326	10323137	0
p106	p227	10497709	0
p303	p216	4881034	0
p107	p58	5778235	0
p69	p215	2537516	0
p324	p398	15281517	0
p104	p70	7356266	0
p72	p301	13800139	0
p211	p39	6955702	0
p366	p128	13272311	0
p64	p71	10926552	0
p286	p279	6199103	0
p257	p326	3615101	0
p14	p244	13447551	0
p241	p246	5839572	0
p82	p113	6565593	0
p326	p356	11887307	0
p267	p389	14752527	0
p190	p357	545941	0
p192	p198	4432974	0
p101	p146	6885827	0
p264	p235	4528718	0
p59	p158	5414431	0
p317	p40	3625039	0
p46	p313	755875	0
p275	p180	12652801	0
p264	p96	11598593	0
p191	p382	1048004	0
p148	p166	1229465	0
p158	p209	5159581	0
p2	p316	9005088	0
p213	p67	3460780	0
p135	p183	2017177	0
p219	p88	2174585	0
p394	p296	13099863	0
p240	p281	4479111	0
p62	p191	1623529	0
p141	p366	11646572	0
p210	p241	12460177	0
p332	p74	9371631	0
p365	p346	8338076	0
p33	p379	16003998	0
p63	p364	7466488	0
p241	p34	558551	0
p198	p72	8957297	0
p95	p380	8277968	0
p395	p225	6565456	0
p266	p267	12842624	0
p264	p136	4989255	0
p204	p15	10708290	0
p15	p225	4469754	0
p33	p225	14841146	0
p190	p111	3818756	0
p348	p310	7786593	0
p135	p363	9507746	0
p366	p234	14388711	0
p316	p227	3972961	0
p142	p383	13554437	0
p57	p79	8318484	0
p143	p62	13092317	0
p321	p296	8773048	0
p281	p5	10013714	0
p314	p323	4355141	0
p276	p110	11565018	0
p199	p252	9758410	0
p157	p14	6708554	0
p117	p308	1664177	0
p47	p146	13333738	0
p47	p347	14697028	0
p219	p152	15386746	0
p252	p40	8702836	0
p57	p85	3220735	0
p82	p81	9062201	0
p248	p208	8949743	0
p243	p386	9403546	0
p221	p311	9163168	0
p280	p208	5567636	0
p197	p335	3192953	0
p179	p326	13881474	0
p351	p367	15295442	0
p215	p139	6453524	0
p363	p14	9664921	0
p368	p110	1079297	0
p223	p5	3973001	0
p355	p120	6241564	0
p140	p160	10514646	0
p144	p328	3127073	0
p360	p318	4861053	0
p138	p301	9452799	0
p115	p66	15521489	0
p63	p222	4384444	0
p187	p281	3358858	0
p184	p133	4644296	0
p9	p344	9016502	0
p135	p298	4027721	0
p332	p5	14601355	0
p184	p260	1671062	0
p112	p291	4244938	0
p56	p109	14586981	0
p190	p194	14656456	0
p170	p11	4290478	0
p350	p174	5598832	0
p47	p333	13696193	0
p163	p41	4641351	0
p127	p195	686288	0
p26	p380	2493578	0
p27	p397	7291138	0
p101	p165	8279354	0
p196	p281	2781685	0
p374	p385	12421022	0
p274	p310	11054004	0
p288	p165	13674690	0
p12	p392	2902274	0
p240	p28	6911806	0
p204	p146	5461582	0
p321	p130	9781251	0
p361	p273	2118564	0
p178	p214	9545524	0
p196	p123	12024347	0
p186	p392	6651734	0
p283	p182	14788438	0
p233	p370	10333287	0
p347	p379	603454	0
p184	p52	3950723	0
p126	p322	6632990	0
p141	p224	2693755	0
p390	p392	10396296	0
p310	p177	14161937	0
p272	p335	12237846	0
p256	p297	10380382	0
p218	p188	2140445	0
p213	p374	14749634	0
p187	p37	13628366	0
p111	p279	11318742	0
p277	p117	4595370	0
p290	p296	1034203	0
p307	p326	12750086	0
p64	p225	3625872	0
p377	p63	8700827	0
p92	p389	13810774	0
p317	p366	7976212	0
p237	p166	9060334	0
p144	p102	1479940	0
p333	p78	8683922	0
p269	p129	3410165	0
p265	p75	6192648	0
p355	p49	2189996	0
p298	p20	3146790	0
p338	p166	2753469	0
p352	p214	222430	0
p64	p294	5139049	0
p264	p283	4450040	0
p229	p216	14450385	0
p27	p131	10562574	0
p230	p253	6991591	0
p33	p317	2541185	0
p229	p352	7826438	0
p254	p364	11523118	0
p303	p319	3778799	0
p91	p131	1504885	0
p169	p22	15548071	0
p393	p182	8618666	0
p2	p93	2917021	0
p298	p360	11711740	0
p259	p262	519688	0
p339	p300	12225694	0
p232	p94	6904024	0
p199	p261	4533410	0
p344	p300	12322907	0
p174	p302	13268538	0
p99	p106	16026283	0
p99	p386	9168932	0
p89	p39	4029267	0
p358	p56	1079389	0
p110	p40	7472574	0
p199	p336	14901678	0
p243	p117	9121923	0
p61	p8	10066756	0
p63	p236	6724259	0
p192	p46	4086670	0
p149	p103	10044814	0
p284	p130	2576088	0
p141	p157	14170301	0
p149	p255	4451545	0
p109	p101	8053368	0
p135	p274	4383533	0
p89	p201	13821455	0
p106	p373	7856355	0
p8	p320	12490114	0
p113	p236	6371011	0
p265	p9	11204650	0
p244	p102	14656003	0
p251	p41	15616725	0
p326	p391	8687395	0
p157	p384	12629193	0
p31	p146	4857454	0
p220	p386	6815283	0
p32	p249	1820932	0
p167	p357	5774346	0
p42	p371	8536591	0
p37	p271	8025331	0
p376	p14	5502301	0
p46	p72	14065185	0
p192	p212	9314093	0
p346	p53	12207925	0
p369	p313	3427715	0
p395	p278	12338314	0
p361	p33	9151579	0
p47	p261	13755042	0
p155	p311	1607099	0
p306	p158	11673632	0
p147	p103	14956227	0
p292	p310	1962814	0
p185	p293	15375387	0
p377	p43	15602382	0
p81	p173	10449502	0
p68	p234	5623047	0
p394	p249	5673361	0
p327	p371	14046456	0
p99	p384	5405360	0
p39	p189	3989240	0
p210	p202	12187211	0
p338	p247	13270259	0
p170	p71	9373627	0
p68	p379	12228518	0
p293	p235	1203861	0
p89	p53	8972834	0
p329	p70	13943746	0
p60	p139	14982975	0
p137	p52	6035112	0
p248	p50	14660949	0
p171	p143	9709460	0
p89	p41	7355599	0
p126	p372	2357404	0
p365	p35	130460	0
p366	p22	13712913	0
p232	p224	4003378	0
p130	p208	3691019	0
p10	p212	3526367	0
p77	p351	13669180	0
p305	p128	3801623	0
p341	p246	1938139	0
p307	p374	15372250	0
p117	p269	1797769	0
p172	p289	9831309	0
p316	p294	15341298	0
p156	p299	7832127	0
p122	p201	4632672	0
p148	p110	2614860	0
p395	p328	11647821	0
p26	p373	699810	0
p129	p4	14674720	0
p382	p40	5535150	0
p266	p42	14256733	0
p156	p229	5034679	0
p161	p188	7804443	0
p122	p357	11045404	0
p241	p21	12089787	0
p80	p335	12567857	0
p172	p304	13403228	0
p314	p107	15821741	0
p134	p304	5421739	0
p24	p193	8166731	0
p292	p370	1122605	0
p381	p356	9196027	0
p202	p226	8760543	0
p266	p323	4433083	0
p96	p35	3653913	0
p69	p352	3876008	0
p190	p108	6565403	0
p237	p29	12451383	0
p186	p158	14295832	0
p332	p347	13230785	0
p125	p274	11803354	0
p168	p37	564840	0
p273	p379	6625567	0
p47	p234	10855240	0
p47	p23	6098611	0
p192	p203	3524481	0
p331	p66	7457477	0
p54	p104	8778820	0
p369	p62	13345166	0
p368	p395	3664896	0
p257	p87	10236248	0
p107	p384	2046202	0
p332	p360	440779	0
p106	p354	2761652	0
p91	p175	5236616	0
p134	p104	3961485	0
p47	p27	15886224	0
p269	p159	15600944	0
p136	p189	136447	0
p9	p102	13605949	0
p6	p381	1396986	0
p122	p197	9648466	0
p255	p84	12510741	0
p73	p309	15457954	0
p350	p14	11449792	0
p376	p281	13291674	0
p74	p120	1014239	0
p221	p110	9292805	0
p274	p357	12043518	0
p332	p322	7612718	0
p264	p304	6351304	0
p249	p65	14701507	0
p111	p159	8231714	0
p148	p263	12081730	0
p160	p44	6270062	0
p276	p129	14987774	0
p299	p371	10667011	0
p340	p313	13500109	0
p327	p194	3798156	0
p242	p292	9493082	0
p345	p278	8156971	0
p332	p60	6139350	0
p108	p159	4569894	0
p326	p85	7358936	0
p286	p173	2599007	0
p131	p180	11522144	0
p137	p226	6994012	0
p250	p382	13668139	0
p80	p196	4786529	0
p276	p39	594005	0
p148	p8	1184746	0
p54	p50	2539448	0
p332	p95	13289890	0
p347	p152	7901844	0
p139	p159	10048251	0
p303	p152	14480824	0
p368	p166	12460648	0
p288	p53	4591005	0
p348	p180	15643975	0
p99	p288	14118188	0
p34	p16	4065720	0
p26	p132	10606987	0
p207	p205	11285040	0
p44	p380	12538901	0
p321	p59	3190188	0
p193	p229	11324163	0
p270	p115	290579	0
p351	p363	8124658	0
p397	p58	9201934	0
p169	p389	4522228	0
p274	p364	11536831	0
p250	p120	8320348	0
p222	p339	13942460	0
p222	p280	7170350	0
p254	p50	4962204	0
p286	p317	15355527	0
p395	p227	15612125	0
p82	p14	12853416	0
p295	p103	7898906	0
p135	p67	11180839	0
p62	p285	5420514	0
p343	p379	11886260	0
p143	p196	6288247	0
p199	p295	3251609	0
p254	p51	11806533	0
p291	p55	14372995	0
p157	p35	3513377	0
p267	p353	2569466	0
p124	p340	14884055	0
p184	p132	8259930	0
p327	p116	14488802	0
p341	p383	6115659	0
p112	p175	15741668	0
p141	p327	10566993	0
p266	p88	14699767	0
p198	p257	3109390	0
p112	p79	13154977	0
p74	p36	13123789	0
p105	p398	15367344	0
p268	p216	3248826	0
p19	p82	3225065	0
p142	p96	15078511	0
p91	p334	13711579	0
p77	p120	13744792	0
p199	p167	2524222	0
p257	p259	15085949	0
p140	p71	709032	0
p377	p94	11557401	0
p397	p20	3399824	0
p150	p195	15878897	0
p25	p256	12823697	0
p279	p263	10265590	0
p237	p117	2858612	0
p224	p121	5989867	0
p341	p334	10322214	0
p69	p302	4224088	0
p147	p4	3704865	0
p243	p103	15972591	0
p2	p208	6888707	0
p221	p382	5225990	0
p374	p230	6436626	0
p239	p258	7589525	0
p127	p192	9429911	0
p98	p359	396394	0
p184	p137	3951737	0
p182	p97	12122213	0
p30	p279	13098774	0
p331	p200	11526543	0
p65	p312	15435190	0
p77	p64	2863394	0
p327	p120	3312687	0
p179	p223	15217540	0
p203	p78	8411864	0
p333	p382	9749970	0
p398	p131	1013640	0
p160	p199	12986655	0
p38	p164	11047811	0
p33	p231	15485640	0
p99	p64	14311181	0
p317	p139	4887498	0
p239	p85	2859946	0
p15	p261	13165113	0
p156	p60	2983146	0
p100	p209	12225969	0
p150	p114	3171118	0
p232	p31	14586340	0
p178	p27	8765351	0
p9	p399	8843453	0
p316	p116	9387361	0
p63	p389	2734907	0
p139	p392	14356543	0
p149	p152	4576334	0
p85	p234	14814969	0
p64	p364	3395026	0
p3	p172	2946083	0
p54	p97	4913952	0
p265	p65	14070911	0
p3	p86	6062323	0
p98	p206	3720295	0
p46	p96	7374856	0
p160	p186	7858480	0
p331	p85	3792296	0
p193	p45	10377651	0
p369	p145	11198416	0
p54	p311	2410320	0
p254	p225	2691770	0
p13	p234	3354434	0
p91	p339	7224893	0
p210	p175	1509137	0
p316	p230	13177944	0
p336	p297	13762831	0
p141	p223	8018783	0
p37	p59	7176910	0
p298	p317	12451462	0
p25	p389	15735437	0
p247	p262	11094393	0
p315	p305	12619974	0
p67	p263	897011	0
p174	p311	266389	0
p301	p280	13531649	0
p12	p273	13372157	0
p255	p345	3201841	0
p360	p14	9481063	0
p152	p393	7215745	0
p304	p195	15985127	0
p207	p341	10389801	0
p150	p147	705597	0
p268	p252	7445213	0
p350	p259	2948474	0
p186	p215	4413020	0
p368	p302	9169646	0
p24	p251	8737080	0
p165	p23	8376765	0
p390	p311	11711103	0
p3	p74	2665522	0
p243	p174	8066447	0
p330	p252	11311121	0
p95	p85	120481	0
p65	p252	7676478	0
p286	p34	2097168	0
p279	p182	4506054	0
p167	p159	11209050	0
p76	p286	5231299	0
p29	p346	11844028	0
p19	p173	9112887	0
p140	p109	2714594	0
p286	p230	9464644	0
p60	p342	14003025	0
p43	p236	832008	0
p340	p5	13256994	0
p68	p196	5010657	0
p228	p198	10145393	0
p81	p95	5937487	0
p56	p246	3439445	0
p168	p122	6278594	0
p80	p313	2076683	0
p126	p317	9811175	0
p103	p115	9765519	0
p47	p99	13621151	0
p239	p282	13239029	0
p242	p20	3976202	0
p365	p147	3644284	0
p76	p238	2736889	0
p311	p388	6646701	0
p342	p119	7858483	0
p326	p202	10181521	0
p305	p65	2662353	0
p363	p95	10619810	0
p7	p366	6678190	0
p24	p144	3021587	0
p123	p235	2757228	0
p197	p128	696808	0
p369	p159	7197095	0
p0	p301	12245491	0
p250	p355	1215145	0
p166	p312	11665185	0
p319	p194	6785152	0
p273	p311	4797700	0
p358	p268	3759950	0
p264	p395	13425359	0
p175	p79	315526	0
p141	p50	3177719	0
p10	p9	10484851	0
p333	p363	11805932	0
p46	p257	11401731	0
p299	p248	9630650	0
p321	p177	13531523	0
p59	p117	15690832	0
p90	p379	12845145	0
p325	p125	1936019	0
p68	p208	732568	0
p8	p169	2480914	0
p225	p96	12293506	0
p384	p278	1933890	0
p171	p295	12630238	0
p377	p23	11704989	0
p191	p174	2815742	0
p319	p245	13711642	0
p353	p245	14561483	0
p336	p103	999985	0
p357	p128	483431	0
p135	p172	13582020	0
p154	p204	15736422	0
p126	p40	11876364	0
p157	p129	929681	0
p286	p191	12206092	0
p144	p120	11625660	0
p118	p128	8335884	0
p187	p340	15083790	0
p290	p208	13459910	0
p10	p193	8614411	0
p353	p362	5117788	0
p331	p319	9922231	0
p332	p232	11532630	0
p12	p399	1090793	0
p7	p272	1915025	0
p266	p273	11887127	0
p284	p267	12428860	0
p314	p385	4723228	0
p230	p336	5640164	0
p104	p30	4063164	0
p386	p111	1550249	0
p299	p91	2810680	0
p126	p159	1955565	0
p293	p316	5462594	0
p100	p16	8352316	0
p246	p323	2242056	0
p344	p133	15647033	0
p291	p369	6607135	0
p359	p101	14392396	0
p161	p64	14272352	0
p398	p322	6992096	0
p112	p298	9433655	0
p265	p348	12742999	0
p68	p240	13873076	0
p318	p244	16074824	0
p130	p308	12321588	0
p379	p252	838967	0
p242	p313	51577	0
p385	p335	12793211	0
p362	p66	6078935	0
p318	p216	1347523	0
p350	p284	14819167	0
p345	p280	1690183	0
p89	p240	3405016	0
p30	p304	8985540	0
p301	p23	3944694	0
p155	p250	732039	0
p249	p146	12603533	0
p67	p146	7870494	0
p101	p200	14870471	0
p303	p22	2538781	0
p30	p305	9225079	0
p185	p392	5412163	0
p350	p373	4365472	0
p291	p229	101745	0
p169	p43	1869784	0
p243	p385	11278334	0
p52	p234	201833	0
p68	p67	12652283	0
p298	p316	10777798	0
p72	p144	6546591	0
p377	p261	2936221	0
p351	p5	10477869	0
p11	p324	13085887	0
p204	p43	3412722	0
p384	p50	5438736	0
p220	p29	2358994	0
p235	p371	8974035	0
p202	p164	4915922	0
p124	p79	14719774	0
p140	p189	7749687	0
p11	p183	13997046	0
p316	p22	13266903	0
p274	p138	1810681	0
p339	p16	6394343	0
p68	p154	6083112	0
p291	p179	5280626	0
p293	p249	11424494	0
p218	p195	14978434	0
p56	p139	11681706	0
p19	p230	8096690	0
p192	p87	4085101	0
p239	p393	1144552	0
p267	p392	10396082	0
p98	p140	446764	0
p239	p117	13445180	0
p399	p102	6570503	0
p192	p322	6835597	0
p291	p6	2476610	0
p3	p303	180957	0
p38	p227	3305346	0
p325	p366	4701679	0
p137	p295	1813880	0
p319	p177	14770839	0
p143	p37	8095515	0
p74	p202	746072	0
p266	p167	583782	0
p316	p285	14506120	0
p170	p111	16070509	0
p27	p195	7108232	0
p89	p295	3145500	0
p156	p120	8918665	0
p175	p399	3915071	0
p206	p271	12238386	0
p200	p313	3567762	0
p110	p319	7823176	0
p141	p65	7028681	0
p364	p52	4986143	0
p126	p180	13125092	0
p259	p121	1095662	0
p138	p323	2971759	0
p108	p17	257535	0
p377	p38	13490299	0
p11	p51	6440649	0
p323	p300	1887642	0
p376	p92	11207979	0
p380	p344	2280693	0
p306	p390	4465895	0
p360	p44	6471083	0
p314	p53	5608232	0
p350	p318	4738173	0
p49	p344	107386	0
p157	p285	13861339	0
p303	p355	10598891	0
p241	p103	10889486	0
p180	p357	4349454	0
p76	p388	16009230	0
p228	p94	15506616	0
p32	p272	13303490	0
p342	p308	11521189	0
p60	p217	9852483	0
p88	p215	1908941	0
p287	p230	11801817	0
p184	p116	2082945	0
p387	p224	14108670	0
p284	p50	9596873	0
p304	p43	11758006	0
p93	p366	2460929	0
p100	p17	8153625	0
p235	p380	5079383	0
p141	p383	13129181	0
p358	p232	7182244	0
p116	p52	8073026	0
p110	p385	3298599	0
p238	p297	11508890	0
p328	p79	3257888	0
p242	p371	11362026	0
p331	p102	7992989	0
p10	p327	13708785	0
p358	p339	867011	0
p108	p176	3265744	0
p161	p379	13863615	0
p329	p132	1363544	0
p211	p111	5646370	0
p367	p34	1404108	0
p10	p135	14683601	0
p203	p263	534354	0
p238	p72	13003302	0
p185	p337	6941421	0
p315	p355	11417241	0
p240	p108	15905651	0
p272	p300	11947220	0
p327	p322	12935963	0
p307	p385	12044124	0
p162	p236	4803585	0
p357	p71	9982230	0
p360	p301	14423641	0
p56	p336	12413762	0
p329	p381	8843158	0
p47	p73	7940274	0
p131	p236	15099808	0
p325	p227	13917416	0
p45	p391	9622023	0
p91	p121	1770430	0
p364	p53	601568	0
p306	p316	7042	0
p76	p68	13153020	0
p162	p198	13920199	0
p192	p321	13789851	0
p124	p164	15654558	0
p275	p217	7398391	0
p14	p226	7561277	0
p231	p117	1341208	0
p117	p258	15273993	0
p92	p195	4038742	0
p254	p275	1807469	0
p301	p262	9621999	0
p21	p52	6546660	0
p81	p43	9861247	0
p33	p169	142502	0
p57	p40	12018658	0
p253	p357	9418635	0
p296	p22	12447223	0
p36	p7	12353367	0
p86	p146	12026329	0
p87	p129	464037	0
p135	p254	2308182	0
p185	p15	3632971	0
p105	p82	6160927	0
p358	p138	8213942	0
p331	p282	5264298	0
p326	p357	12825388	0
p349	p1	241286	0
p288	p335	13883516	0
p295	p64	1251900	0
p386	p89	6698593	0
p80	p66	7482315	0
p330	p180	2020785	0
p11	p386	15170590	0
p181	p15	2774187	0
p169	p348	13784584	0
p93	p108	2785419	0
p148	p226	10554780	0
p45	p58	5405375	0
p324	p27	13602798	0
p80	p17	9729573	0
p3	p145	2041849	0
p287	p115	663595	0
p74	p42	4999434	0
p382	p164	12049660	0
p284	p86	7928882	0
p69	p113	4484642	0
p135	p187	8630903	0
p307	p153	9684703	0
p212	p214	1697476	0
p10	p366	4719874	0
p257	p84	1581634	0
p273	p67	10419600	0
p299	p80	14341434	0
p19	p229	13114212	0
p255	p262	371112	0
p111	p281	14783215	0
p326	p389	8989113	0
p105	p198	4580215	0
p75	p226	9510925	0
p153	p22	341079	0
p218	p338	8909724	0
p8	p244	7606582	0
p161	p31	13316328	0
p223	p214	144454	0
p38	p355	10363779	0
p336	p319	5939573	0
p273	p164	4751623	0
p176	p159	4595295	0
p186	p247	2883456	0
p145	p209	14485876	0
p379	p289	4405463	0
p138	p399	14197313	0
p81	p321	15123629	0
p149	p204	10758344	0
p0	p62	4438138	0
p354	p182	7696540	0
p145	p258	15269338	0
p222	p64	2735931	0
p89	p316	8931889	0
p7	p120	14482063	0
p240	p273	9545393	0
p38	p92	12773115	0
p287	p204	8880594	0
p221	p43	1691444	0
p398	p183	3681349	0
p171	p355	10490891	0
p130	p209	15336549	0
p369	p23	12010957	0
p199	p202	12154098	0
p385	p340	15861172	0
p285	p108	964420	0
p30	p269	10033536	0
p372	p246	1434676	0
p239	p84	11319597	0
p137	p336	14503846	0
p396	p180	14260438	0
p266	p285	4604246	0
p18	p191	14624210	0
p94	p197	1267033	0
p2	p366	14044344	0
p104	p142	1121830	0
p14	p392	11199471	0
p251	p128	13680763	0
p87	p7	13931516	0
p15	p147	8976250	0
p179	p131	3153913	0
p238	p323	12421808	0
p29	p357	10396419	0
p87	p175	10926068	0
p352	p21	6969951	0
p205	p21	1983832	0
p65	p71	3825514	0
p217	p252	10286273	0
p167	p78	15351073	0
p248	p311	6829571	0
p390	p269	14482994	0
p317	p357	6098776	0
p378	p151	1831130	0
p184	p367	878845	0
p224	p174	5498626	0
p231	p300	14725417	0
p327	p7	6306862	0
p343	p128	1719828	0
p326	p393	15371553	0
p1	p67	14589509	0
p338	p167	11467008	0
p254	p247	12163715	0
p245	p22	14131521	0
p39	p85	13058505	0
p187	p152	74601	0
p277	p29	10679411	0
p266	p137	14716854	0
p154	p398	14082354	0
p327	p374	842591	0
p360	p311	2687434	0
p275	p245	496302	0
p148	p272	5060395	0
p9	p392	2057491	0
p11	p275	10708821	0
p369	p330	8647654	0
p256	p200	770059	0
p372	p272	3660832	0
p166	p5	7932319	0
p299	p133	15134138	0
p62	p318	15942536	0
p257	p146	2766062	0
p290	p48	10701777	0
p89	p139	8354113	0
p314	p103	14735878	0
p396	p308	13252057	0
p205	p58	3673574	0
p369	p29	811388	0
p162	p388	3311730	0
p8	p37	6781983	0
p74	p366	7189534	0
p83	p378	9492204	0
p273	p312	13274737	0
p204	p203	4518890	0
p232	p365	10913483	0
p228	p45	1505793	0
p211	p24	6242047	0
p265	p152	5858153	0
p118	p378	12864206	0
p314	p88	7301531	0
p145	p399	4343929	0
p324	p39	7869833	0
p184	p73	2513212	0
p240	p285	3802049	0
p125	p194	13708282	0
p282	p380	7971632	0
p42	p67	3304172	0
p360	p320	10430880	0
p277	p386	1526121	0
p274	p28	10907984	0
p259	p189	14591565	0
p59	p97	8296235	0
p319	p67	15509244	0
p320	p378	4698275	0
