waypoint1	waypoint2	distance_m	duration_s
p207	p395	12500707	0
p19	p187	15396921	0
p240	p561	6701484	0
p148	p458	4763049	0
p424	p470	11315129	0
p454	p564	1530788	0
p384	p364	12943925	0
p202	p100	11365012	0
p311	p235	3611604	0
p178	p527	12169358	0
p551	p301	5057746	0
p291	p14	3108121	0
p69	p540	2284384	0
p499	p452	3726019	0
p72	p64	16072059	0
p326	p435	3098510	0
p530	p278	5808711	0
p104	p175	2922583	0
p374	p36	1198988	0
p13	p133	15668618	0
p27	p381	12011792	0
p189	p452	2754506	0
p427	p339	3473043	0
p359	p201	8199453	0
p233	p458	12137302	0
p372	p271	6068757	0
p537	p201	14032468	0
p186	p467	5203717	0
p318	p37	15945340	0
p173	p131	8425806	0
p456	p504	1437870	0
p150	p380	10140706	0
p480	p501	1843969	0
p188	p381	7020062	0
p503	p447	13933171	0
p566	p312	2845551	0
p135	p239	15762426	0
p475	p205	8909892	0
p255	p519	3117149	0
p149	p313	7398401	0
p242	p474	10934251	0
p535	p561	13729487	0
p530	p552	1826727	0
p410	p321	412346	0
p374	p176	1690389	0
p444	p504	4937613	0
p314	p375	11260817	0
p211	p164	649494	0
p265	p166	4760234	0
p280	p393	5376742	0
p545	p532	9288162	0
p57	p367	12972826	0
p508	p468	3623447	0
p531	p526	3347392	0
p410	p297	2335249	0
p531	p223	3368950	0
p11	p422	12262305	0
p424	p478	605520	0
p202	p294	11188147	0
p526	p252	6857784	0
p405	p415	15667461	0
p426	p0	15247242	0
p302	p421	12703159	0
p96	p182	12159903	0
p552	p372	12641895	0
p298	p145	5608613	0
p482	p549	8939610	0
p105	p146	7510486	0
p275	p316	9158817	0
p18	p336	489277	0
p392	p511	7421482	0
p248	p9	3731998	0
p399	p96	4459723	0
p83	p75	5676990	0
p485	p428	10837546	0
p502	p450	7051809	0
p82	p235	4409692	0
p433	p59	4358404	0
p11	p256	12686446	0
p60	p238	7991222	0
p424	p577	13027056	0
p368	p505	3531755	0
p368	p519	1694163	0
p333	p96	14955100	0
p534	p573	13090469	0
p417	p200	11656914	0
p485	p526	9059193	0
p575	p532	2591748	0
p287	p292	13306403	0
p559	p319	1589992	0
p124	p282	821752	0
p454	p133	6394003	0
p11	p347	8065650	0
p228	p489	26409	0
p287	p335	9424855	0
p293	p364	13359650	0
p117	p244	4409706	0
p492	p86	15768012	0
p196	p309	6708221	0
p12	p344	2581369	0
p98	p303	917109	0
p226	p270	13445454	0
p303	p52	12925025	0
p89	p470	5686069	0
p523	p409	16074525	0
p104	p599	1728354	0
p341	p590	6334389	0
p559	p313	8649257	0
p166	p485	742622	0
p325	p395	3489637	0
p457	p222	7013616	0
p588	p147	10111170	0
p578	p548	9288618	0
p184	p364	15333978	0
p167	p370	3213486	0
p240	p272	4442531	0
p178	p409	7415077	0
p139	p297	4381429	0
p390	p554	13548922	0
p63	p356	15301513	0
p233	p153	14599991	0
p493	p316	15678662	0
p311	p391	15683574	0
p221	p22	11154389	0
p140	p401	9402603	0
p337	p128	1258691	0
p431	p392	9566649	0
p546	p281	12871097	0
p535	p151	4088234	0
p14	p153	13353170	0
p550	p506	8943553	0
p523	p55	15299691	0
p528	p250	1875801	0
p499	p504	3524547	0
p455	p599	6734903	0
p331	p560	4032859	0
p127	p538	1100081	0
p12	p518	3415918	0
p280	p281	1561121	0
p395	p412	4759824	0
p87	p450	9515267	0
p533	p21	5288989	0
p81	p533	3908044	0
p174	p145	7113896	0
p323	p322	15014263	0
p72	p507	5547910	0
p76	p103	15005910	0
p274	p50	13697552	0
p457	p167	9507177	0
p99	p276	9820394	0
p189	p177	5484032	0
p439	p128	6672139	0
p419	p543	5728900	0
p217	p71	15561852	0
p266	p209	7237950	0
p359	p56	10734299	0
p220	p57	676263	0
p297	p52	5637717	0
p566	p402	303078	0
p211	p237	202708	0
p417	p87	14540724	0
p461	p270	5210148	0
p2	p168	9286352	0
p330	p84	943549	0
p219	p519	1180293	0
p1	p537	14219412	0
p533	p398	3299893	0
p135	p181	3905825	0
p500	p473	5578739	0
p9	p101	10148127	0
p376	p585	14608461	0
p347	p328	6922468	0
p100	p495	6110554	0
p404	p554	40999	0
p141	p65	425364	0
p538	p315	3174745	0
p326	p592	2074585	0
p349	p525	697123	0
p334	p379	4948146	0
p189	p158	12833127	0
p211	p129	2420461	0
p140	p159	5933953	0
p3	p560	10460446	0
p506	p209	12464366	0
p76	p179	1696509	0
p439	p557	10065431	0
p517	p177	3057815	0
p142	p512	3602126	0
p544	p371	14382998	0
p445	p244	3784176	0
p381	p378	5164518	0
p540	p344	4225768	0
p54	p318	7974800	0
p212	p454	4771453	0
p324	p427	3603314	0
p206	p591	5590817	0
p149	p453	6534232	0
p284	p449	13038476	0
p81	p177	1022666	0
p118	p404	851781	0
p438	p549	11089044	0
p316	p236	11113733	0
p558	p323	730009	0
p284	p363	11371991	0
p406	p371	6051687	0
p375	p203	14546016	0
p580	p67	3266686	0
p239	p330	7153187	0
p588	p57	14957909	0
p432	p270	14313419	0
p417	p579	7974778	0
p214	p66	15440196	0
p432	p272	2072875	0
p421	p79	14657998	0
p525	p510	15001315	0
p326	p372	7173774	0
p285	p318	15947800	0
p198	p271	14041025	0
p297	p393	8780335	0
p469	p48	12268239	0
p282	p52	6220150	0
p89	p381	14457281	0
p202	p195	14267988	0
p386	p564	1836185	0
p12	p159	2066544	0
p361	p570	9563133	0
p555	p300	9477878	0
p299	p113	5200061	0
p251	p34	1201730	0
p282	p128	6844544	0
p463	p28	14260952	0
p149	p9	8789758	0
p432	p505	992342	0
p433	p249	2855505	0
p142	p373	7650568	0
p454	p592	9519842	0
p376	p29	14301849	0
p31	p304	1057413	0
p481	p595	3800528	0
p544	p119	523110	0
p91	p144	602396	0
p435	p34	14089731	0
p173	p52	10956602	0
p141	p381	11851615	0
p483	p64	14110594	0
p384	p147	11991286	0
p448	p70	9101954	0
p333	p428	261291	0
p243	p425	6981819	0
p32	p379	1860477	0
p276	p563	13188536	0
p158	p67	5468310	0
p203	p53	8109967	0
p150	p278	12280377	0
p257	p318	11526987	0
p305	p472	11749351	0
p43	p288	5299620	0
p76	p530	6799196	0
p111	p133	7143033	0
p194	p147	8709087	0
p374	p370	10310577	0
p318	p41	11155289	0
p485	p159	15503495	0
p14	p37	483600	0
p59	p132	15603074	0
p187	p200	634166	0
p310	p288	8324691	0
p105	p312	6378245	0
p580	p363	2685220	0
p68	p249	3265787	0
p2	p284	15472035	0
p148	p144	9406332	0
p204	p373	12126305	0
p579	p22	2246895	0
p134	p271	10764070	0
p567	p269	4658930	0
p91	p166	5246607	0
p327	p504	15768248	0
p300	p252	2866843	0
p564	p381	6479423	0
p456	p63	10445069	0
p200	p177	4171965	0
p3	p5	15812119	0
p365	p313	12933726	0
p292	p146	3127965	0
p241	p301	13626853	0
p439	p460	15694963	0
p240	p380	5359116	0
p456	p410	9338080	0
p266	p582	6500543	0
p190	p53	272097	0
p433	p182	3319437	0
p387	p208	4773352	0
p290	p30	10191788	0
p121	p519	13595496	0
p427	p572	7276664	0
p349	p570	8937398	0
p0	p88	16092272	0
p457	p550	2475972	0
p111	p353	8353215	0
p62	p340	2319914	0
p232	p199	6483530	0
p481	p411	3518287	0
p178	p139	13570578	0
p138	p194	13329672	0
p127	p524	2416923	0
p522	p390	14623579	0
p527	p165	15796993	0
p521	p478	13344173	0
p155	p103	3636597	0
p192	p226	15433237	0
p261	p85	6353851	0
p514	p182	5724544	0
p261	p571	2674123	0
p138	p133	4762466	0
p539	p402	4887791	0
p576	p246	7196410	0
p478	p53	3676946	0
p332	p418	14681838	0
p120	p48	12596036	0
p447	p543	15040400	0
p277	p408	14852078	0
p463	p362	11527111	0
p174	p309	8603609	0
p240	p327	3568417	0
p277	p77	9822699	0
p123	p415	5929553	0
p499	p543	10345649	0
p3	p411	8955692	0
p60	p181	7544533	0
p185	p248	13197147	0
p207	p36	14462230	0
p502	p346	1500974	0
p565	p71	11874281	0
p240	p512	13869161	0
p10	p352	8035021	0
p275	p16	8140275	0
p104	p407	4146322	0
p29	p188	14798246	0
p529	p518	8701144	0
p554	p429	15216236	0
p403	p236	1876245	0
p539	p292	12402550	0
p387	p51	12901861	0
p134	p81	11624203	0
p105	p118	599902	0
p500	p302	11186731	0
p503	p573	4424181	0
p553	p67	13701695	0
p118	p419	15952598	0
p410	p280	14584403	0
p55	p410	14828996	0
p299	p371	14499819	0
p213	p305	10581661	0
p236	p5	12848364	0
p476	p64	4831545	0
p306	p49	13812504	0
p360	p143	15039035	0
p160	p436	2602807	0
p244	p17	15109019	0
p143	p154	1567900	0
p156	p249	773835	0
p374	p398	501482	0
p290	p402	14816243	0
p447	p247	11136607	0
p559	p459	9248226	0
p232	p93	5166490	0
p73	p235	3015259	0
p577	p300	15588047	0
p55	p259	3072218	0
p386	p407	1553211	0
p237	p182	7441973	0
p546	p43	5469626	0
p8	p158	2967357	0
p184	p436	2801729	0
p421	p128	7757821	0
p69	p260	304877	0
p78	p555	1412602	0
p46	p506	5753347	0
p408	p271	12374084	0
p581	p448	1849228	0
p525	p182	5407618	0
p27	p532	14829040	0
p470	p129	6633171	0
p255	p258	3566051	0
p172	p591	8155945	0
p105	p210	10229383	0
p426	p271	11198549	0
p332	p435	9083657	0
p427	p174	8409850	0
p342	p128	10442643	0
p594	p21	601050	0
p559	p347	6880305	0
p134	p456	1054684	0
p178	p270	10759436	0
p31	p572	5746508	0
p76	p464	5744677	0
p461	p300	9122520	0
p396	p326	13672164	0
p417	p393	11393668	0
p432	p447	9642473	0
p288	p262	4809812	0
p497	p355	1240217	0
p515	p289	1930808	0
p69	p240	11866694	0
p63	p146	594816	0
p552	p109	3956574	0
p463	p578	7879177	0
p277	p249	5902811	0
p506	p458	188170	0
p396	p511	9521054	0
p26	p450	2326485	0
p444	p191	6904422	0
p534	p181	6080620	0
p351	p173	13328573	0
p132	p128	6833024	0
p429	p278	8655091	0
p468	p251	14314899	0
p532	p256	8899010	0
p137	p117	5837933	0
p489	p451	7652692	0
p19	p121	5960634	0
p488	p590	11437596	0
p520	p147	9499293	0
p93	p146	13368227	0
p350	p366	4169910	0
p486	p335	6278309	0
p116	p569	11250226	0
p1	p116	6819403	0
p500	p64	15388064	0
p145	p569	12560459	0
p203	p416	7818664	0
p571	p34	5955149	0
p465	p443	10718290	0
p504	p281	3721625	0
p580	p591	15697937	0
p305	p364	15313676	0
p171	p330	628195	0
p90	p154	10548417	0
p427	p569	11295669	0
p23	p300	7606944	0
p448	p323	1308023	0
p480	p104	12705756	0
p15	p66	13232194	0
p432	p251	856184	0
p229	p230	5767625	0
p499	p436	15467068	0
p318	p526	16067064	0
p585	p128	12612093	0
p524	p379	6103086	0
p230	p20	4641539	0
p255	p458	4520410	0
p213	p487	8783254	0
p42	p507	4313721	0
p409	p554	2921722	0
p391	p209	12691076	0
p510	p176	11256328	0
p90	p533	5513802	0
p298	p568	14259274	0
p10	p292	7577361	0
p135	p266	8453607	0
p331	p497	10826586	0
p238	p416	5565844	0
p290	p445	7484055	0
p438	p505	6912497	0
p383	p100	7613893	0
p469	p101	9079986	0
p38	p543	8180230	0
p340	p226	15139243	0
p14	p525	6850644	0
p55	p404	7325911	0
p480	p389	7140635	0
p242	p51	12055995	0
p480	p143	1818787	0
p25	p212	9143827	0
p453	p188	3619006	0
p142	p65	2478599	0
p399	p407	15287669	0
p77	p117	14340039	0
p402	p41	7469941	0
p210	p280	10792395	0
p216	p133	12230809	0
p45	p447	6055653	0
p462	p45	801048	0
p229	p4	1115132	0
p552	p465	4890901	0
p415	p458	14993703	0
p162	p414	10719978	0
p50	p364	14833292	0
p584	p308	8887353	0
p358	p155	3321187	0
p284	p542	13765097	0
p400	p34	7220956	0
p56	p561	6739137	0
p221	p124	8320663	0
p219	p354	11867333	0
p218	p347	353088	0
p488	p360	11557133	0
p110	p577	8381487	0
p492	p380	4901778	0
p276	p543	1077924	0
p333	p124	1067126	0
p397	p585	12612808	0
p293	p447	4466075	0
p290	p597	182971	0
p100	p131	7472000	0
p136	p225	15960902	0
p81	p327	551831	0
p197	p572	7306851	0
p230	p17	13084530	0
p99	p205	660182	0
p559	p108	13621911	0
p277	p471	10883308	0
p168	p458	3304967	0
p360	p186	15128827	0
p136	p124	9589477	0
p398	p177	14858811	0
p160	p390	15585562	0
p161	p354	3411127	0
p597	p89	7910006	0
p595	p555	899829	0
p74	p564	12592961	0
p134	p530	12263509	0
p175	p272	4521095	0
p565	p146	8104544	0
p236	p524	9687768	0
p545	p270	16021487	0
p98	p123	14691596	0
p466	p393	3846851	0
p169	p202	7981949	0
p33	p14	11149532	0
p224	p495	8215585	0
p167	p319	3109157	0
p190	p560	4239446	0
p83	p38	15318065	0
p112	p368	6364570	0
p480	p417	5612237	0
p306	p257	13365116	0
p447	p423	11641069	0
p419	p20	7838953	0
p265	p269	15114405	0
p276	p329	3536893	0
p260	p188	2057684	0
p152	p371	980635	0
p426	p370	9931778	0
p76	p79	665012	0
p187	p165	6720321	0
p327	p528	3161293	0
p54	p392	6654300	0
p341	p183	9312115	0
p396	p164	4271367	0
p264	p556	7846040	0
p77	p498	8164240	0
p445	p556	1200355	0
p58	p103	12465956	0
p484	p37	6107227	0
p25	p500	4396583	0
p198	p390	10655210	0
p551	p336	4763681	0
p475	p477	4963095	0
p597	p109	13973564	0
p242	p565	7414913	0
p339	p598	4376768	0
p168	p585	13682541	0
p242	p33	4514674	0
p205	p227	9896358	0
p389	p159	11538058	0
p401	p41	3719439	0
p219	p319	1132060	0
p127	p490	15214388	0
p64	p337	12637651	0
p337	p312	11402185	0
p90	p378	2874007	0
p520	p466	11726113	0
p545	p449	5761015	0
p229	p226	3240453	0
p87	p28	1668596	0
p54	p473	5322466	0
p111	p537	1182123	0
p488	p180	453563	0
p581	p254	15308230	0
p196	p289	4108154	0
p363	p526	10621739	0
p225	p40	9827577	0
p170	p400	5453283	0
p522	p436	3294920	0
p424	p391	15098532	0
p435	p28	7510571	0
p185	p373	8388237	0
p479	p117	9379310	0
p220	p347	4511448	0
p401	p597	105649	0
p359	p137	10224266	0
p505	p450	10778149	0
p269	p584	2362243	0
p197	p71	9546952	0
p372	p554	15182255	0
p173	p17	8668420	0
p441	p555	4304983	0
p544	p490	7405533	0
p106	p453	8866055	0
p534	p382	642737	0
p408	p579	14793037	0
p110	p214	4986526	0
p348	p6	2152160	0
p435	p535	11633886	0
p545	p293	12394072	0
p1	p554	4508261	0
p276	p231	7149966	0
p351	p473	6931150	0
p295	p586	12658905	0
p422	p144	2230039	0
p45	p215	12992510	0
p423	p78	9078306	0
p493	p236	11140152	0
p127	p135	14385475	0
p489	p80	11869607	0
p262	p41	15104987	0
p163	p342	888340	0
p141	p568	5033863	0
p85	p159	6500290	0
p10	p298	12061925	0
p581	p189	8981483	0
p205	p595	14418835	0
p218	p380	4832924	0
p275	p486	11164036	0
p473	p200	12851351	0
p207	p213	9698424	0
p168	p469	5090472	0
p341	p318	13602844	0
p107	p502	4495051	0
p168	p238	10260548	0
p433	p48	6123107	0
p191	p116	2092110	0
p489	p131	9116629	0
p466	p43	12560752	0
p386	p571	2764010	0
p587	p40	11274241	0
p160	p214	1291436	0
p91	p96	736240	0
p394	p55	14863184	0
p491	p227	12666938	0
p489	p363	2688215	0
p291	p476	4165918	0
p224	p123	5601722	0
p30	p524	1134715	0
p418	p58	12506003	0
p503	p34	6535479	0
p37	p569	12483116	0
p7	p95	10820333	0
p169	p209	7796859	0
p269	p194	13318902	0
p358	p484	12181320	0
p574	p364	15579884	0
p487	p216	592051	0
p387	p591	12091629	0
p332	p398	14310500	0
p362	p381	4249792	0
p9	p504	2833626	0
p403	p241	12398653	0
p86	p128	1342124	0
p431	p354	9863747	0
p204	p267	9363988	0
p192	p433	729913	0
p361	p586	12313635	0
p397	p35	5240450	0
p505	p525	8853214	0
p326	p537	3186784	0
p90	p589	5129531	0
p4	p414	6766327	0
p90	p414	5837746	0
p198	p437	13253289	0
p341	p447	6282629	0
p587	p322	4047236	0
p324	p494	137937	0
p3	p531	11574888	0
p163	p370	1190690	0
p352	p49	870937	0
p92	p111	12359960	0
p59	p472	948416	0
p386	p86	11229379	0
p365	p389	14537261	0
p346	p40	8901591	0
p480	p466	12794671	0
p266	p289	10064033	0
p28	p122	14300594	0
p340	p473	11297026	0
p439	p391	10554180	0
p444	p486	14905126	0
p489	p503	13387713	0
p590	p487	5340694	0
p369	p596	1800284	0
p596	p463	4122673	0
p91	p337	4660136	0
p547	p542	3804691	0
p401	p173	9050195	0
p377	p241	7453614	0
p76	p413	1139140	0
p30	p216	6781831	0
p11	p579	12371280	0
p452	p164	16077314	0
p226	p5	3935146	0
p89	p391	1486957	0
p337	p355	8687643	0
p462	p587	5828395	0
p567	p504	1005452	0
p363	p208	6515069	0
p60	p351	3940827	0
p386	p330	2630590	0
p154	p131	8345027	0
p190	p151	496238	0
p246	p507	7067464	0
p501	p290	13313885	0
p219	p16	12215622	0
p26	p372	8045885	0
p163	p29	5715791	0
p133	p115	14406032	0
p304	p234	3652763	0
p545	p246	7564821	0
p546	p180	3151061	0
p479	p196	9262951	0
p324	p296	13536611	0
p515	p335	13280579	0
p517	p354	11715715	0
p290	p119	11051131	0
p83	p87	2454112	0
p575	p429	7278876	0
p74	p167	2548756	0
p9	p238	15489957	0
p218	p548	11465491	0
p417	p382	12986326	0
p394	p504	11477116	0
p276	p591	13806017	0
p247	p548	11583546	0
p237	p382	10236983	0
p242	p172	13337930	0
p91	p382	4746094	0
p229	p497	14154884	0
p223	p405	1451475	0
p541	p263	8063961	0
p69	p523	8316939	0
p172	p308	585599	0
p239	p167	13538821	0
p103	p494	7587282	0
p395	p97	12522231	0
p28	p197	1811654	0
p284	p51	11492383	0
p83	p401	8961308	0
p81	p58	11200798	0
p469	p176	8062901	0
p467	p296	11490534	0
p412	p5	1041883	0
p594	p144	15057082	0
p155	p174	12943819	0
p477	p497	9089269	0
p101	p94	5140389	0
p434	p428	2404854	0
p20	p166	13029516	0
p211	p292	13886058	0
p32	p119	6505028	0
p581	p184	11256532	0
p4	p599	13949536	0
p355	p470	11766524	0
p117	p465	13048680	0
p20	p144	13470994	0
p439	p401	4478130	0
p533	p449	13667649	0
p444	p355	4325964	0
p531	p553	1353346	0
p539	p119	11196348	0
p589	p336	8989550	0
p72	p153	12210612	0
p107	p256	7743495	0
p594	p214	11075000	0
p598	p217	7248391	0
p559	p35	677950	0
p119	p300	14400067	0
p339	p175	6084789	0
p205	p459	7409291	0
p341	p29	10001753	0
p220	p197	15230629	0
p192	p426	6709495	0
p58	p64	9652199	0
p403	p467	890289	0
p448	p308	6650770	0
p499	p467	412705	0
p456	p391	9879291	0
p4	p263	1637919	0
p112	p46	12054936	0
p171	p175	6851728	0
p210	p100	6782745	0
p95	p144	310847	0
p431	p96	4873583	0
p144	p280	9731875	0
p570	p59	12039852	0
p529	p535	8926150	0
p402	p578	10831920	0
p470	p289	6630877	0
p452	p392	14479962	0
p77	p429	11053338	0
p375	p414	4660443	0
p497	p435	3839216	0
p588	p498	7305047	0
p172	p282	13940712	0
p1	p524	5581754	0
p589	p416	6342219	0
p488	p46	7329335	0
p534	p486	11136276	0
p105	p564	3960620	0
p10	p124	12452386	0
p306	p259	2280134	0
p592	p78	4655554	0
p39	p441	6190240	0
p191	p182	9106664	0
p65	p540	8265922	0
p265	p191	9202969	0
p331	p278	15739515	0
p56	p256	10583271	0
p528	p280	14067155	0
p248	p455	10296038	0
p387	p29	12899511	0
p453	p278	9037900	0
p462	p359	7657841	0
p579	p590	1424373	0
p325	p48	5776927	0
p83	p575	1534278	0
p77	p342	5675137	0
p383	p270	8060053	0
p287	p499	10946185	0
p275	p280	4771143	0
p530	p296	2599300	0
p520	p101	4176912	0
p479	p356	14179827	0
p38	p335	12142809	0
p213	p36	8003716	0
p57	p383	13573718	0
p2	p350	13601010	0
p255	p420	7653019	0
p530	p494	1823716	0
p514	p378	821055	0
p111	p497	15234828	0
p511	p120	15294675	0
p579	p194	1411093	0
p275	p424	172733	0
p517	p216	4213704	0
p480	p416	1915068	0
p191	p578	9916809	0
p148	p285	9979668	0
p408	p231	2221026	0
p26	p312	1649322	0
p474	p274	14525407	0
p221	p500	13734515	0
p54	p572	7505128	0
p406	p164	14505807	0
p109	p36	15261798	0
p299	p73	4400768	0
p341	p365	8859834	0
p521	p384	128536	0
p329	p367	10715409	0
p54	p101	11328909	0
p60	p253	1469294	0
p359	p377	6853238	0
p503	p587	12547346	0
p125	p584	2580800	0
p69	p517	3959383	0
p427	p58	9283381	0
p32	p189	6257439	0
p291	p434	9287057	0
p242	p252	12792882	0
p241	p93	2098425	0
p149	p325	14248834	0
p2	p554	10328379	0
p11	p253	6883801	0
p377	p575	15481757	0
p488	p493	3730901	0
p390	p225	1429662	0
p85	p281	15363342	0
p140	p599	14805350	0
p14	p421	969011	0
p343	p487	2991669	0
p2	p33	15599874	0
p32	p323	942909	0
p275	p288	6211222	0
p427	p556	6410453	0
p596	p316	8167419	0
p411	p95	3672537	0
p140	p208	2826642	0
p596	p345	11088744	0
p180	p177	4026687	0
p187	p57	2215546	0
p241	p593	12667966	0
p89	p271	2923977	0
p327	p592	12256730	0
p377	p275	7007007	0
p120	p97	9726668	0
p98	p19	6251483	0
p210	p421	5375936	0
p531	p130	8796522	0
p19	p115	9095347	0
p349	p281	13544748	0
p422	p473	2420065	0
p148	p116	12715099	0
p9	p180	13041229	0
p369	p505	5958448	0
p451	p300	6474788	0
p207	p465	11012650	0
p152	p487	13478677	0
p119	p70	1322196	0
p257	p244	3001888	0
p325	p236	2637219	0
p329	p494	1105220	0
p101	p73	8509293	0
p592	p495	34960	0
p367	p443	6262585	0
p325	p419	11628086	0
p324	p504	13923347	0
p596	p513	10110318	0
p480	p511	5462866	0
p26	p34	2019797	0
p191	p505	10675316	0
p118	p345	7671988	0
p462	p7	15125916	0
p369	p444	14510983	0
p69	p191	12178313	0
p508	p139	8263455	0
p482	p337	13292720	0
p68	p157	2449990	0
p523	p370	7996795	0
p90	p234	10199666	0
p574	p365	8706280	0
p139	p225	1038474	0
p527	p382	13574745	0
p360	p469	7930225	0
p508	p108	10774287	0
p9	p511	7030596	0
p290	p405	13308714	0
p179	p519	97413	0
p86	p225	14915723	0
p522	p137	267596	0
p210	p72	10520012	0
p433	p560	14090607	0
p231	p237	1087483	0
p432	p310	7359437	0
p413	p505	6448434	0
p141	p352	3387018	0
p501	p352	1462105	0
p597	p528	2233900	0
p508	p269	4446344	0
p179	p428	2681391	0
p402	p482	7511332	0
p57	p7	13870839	0
p481	p372	15352551	0
p140	p158	15367547	0
p342	p522	3160290	0
p588	p326	9016650	0
p11	p356	3223400	0
p198	p78	407889	0
p248	p528	6352756	0
p532	p470	7809325	0
p74	p101	5861274	0
p401	p443	628059	0
p412	p371	6436388	0
p419	p491	12699792	0
p534	p346	14774152	0
p553	p536	3676710	0
p193	p391	5828144	0
p274	p175	2824190	0
p20	p590	13174591	0
p162	p381	6313066	0
p54	p317	13497848	0
p223	p479	12603732	0
p574	p260	11718813	0
p284	p551	15237737	0
p479	p599	2239002	0
p327	p491	8390514	0
p534	p434	1311986	0
p242	p389	12604864	0
p359	p424	2412431	0
p531	p128	716115	0
p420	p297	8213035	0
p233	p181	4819164	0
p424	p205	10785326	0
p206	p78	13592405	0
p172	p367	4079194	0
p23	p84	307509	0
p14	p587	14651018	0
p136	p251	9773863	0
p535	p584	9923002	0
p574	p590	400440	0
p431	p568	13814724	0
p318	p543	12087339	0
p581	p517	10509496	0
p11	p62	257294	0
p490	p534	14187172	0
p502	p542	5094465	0
p408	p383	2224363	0
p38	p407	10395431	0
p137	p337	10840028	0
p445	p279	10901393	0
p31	p212	6336310	0
p116	p399	15383337	0
p59	p22	6695070	0
p9	p29	10207410	0
p233	p417	10107500	0
p279	p146	11298767	0
p457	p366	7610284	0
p499	p432	10421994	0
p167	p415	16057827	0
p6	p421	8892155	0
p557	p227	4718371	0
p562	p356	10197851	0
p330	p373	4236866	0
p394	p568	862980	0
p405	p465	6869566	0
p310	p121	1660334	0
p125	p557	2096212	0
p497	p365	15593197	0
p395	p93	11452501	0
p567	p58	13609517	0
p409	p155	7417982	0
p39	p587	5661677	0
p596	p330	11165982	0
p73	p48	218609	0
p11	p318	4966859	0
p425	p246	15290201	0
p215	p465	13201986	0
p542	p450	7832477	0
p19	p0	10781095	0
p481	p177	11588511	0
p456	p166	13290454	0
p99	p153	9279020	0
p98	p342	2656483	0
p249	p260	1243977	0
p54	p173	8507564	0
p546	p301	157503	0
p12	p404	73102	0
p284	p390	4804639	0
p577	p37	1599880	0
p497	p209	213884	0
p161	p365	15335577	0
p118	p326	9648133	0
p364	p416	15949894	0
p98	p24	1737794	0
p469	p595	6212566	0
p385	p583	2639367	0
p198	p330	8272897	0
p408	p303	18921	0
p535	p133	10139517	0
p433	p5	8514784	0
p396	p336	5152454	0
p384	p94	4897580	0
p339	p262	7165573	0
p362	p84	11961050	0
p402	p585	8922661	0
p326	p527	3654868	0
p274	p101	6476095	0
p456	p364	8990097	0
p500	p297	14003406	0
p453	p417	3358279	0
p228	p52	9843053	0
p325	p115	827336	0
p521	p515	7613336	0
p303	p224	10960240	0
p205	p177	2533342	0
p336	p34	7320606	0
p575	p495	11686519	0
p585	p557	7944126	0
p530	p308	13772246	0
p231	p598	1240452	0
p212	p370	3626493	0
p91	p344	1745915	0
p349	p535	10998205	0
p343	p350	6614914	0
p231	p485	11721465	0
p504	p252	6378786	0
p139	p381	13890234	0
p457	p274	15378350	0
p522	p396	9066688	0
p532	p142	11201970	0
p298	p297	12808483	0
p211	p167	15758801	0
p319	p449	6059660	0
p98	p370	10757026	0
p179	p5	11693770	0
p531	p226	14217353	0
p510	p235	12699083	0
p76	p395	6822207	0
p99	p249	7211076	0
p287	p89	13963976	0
p184	p216	722636	0
p286	p569	9246863	0
p116	p436	12530716	0
p56	p268	510228	0
p397	p452	10994138	0
p329	p159	7756349	0
p435	p283	614813	0
p264	p114	3643593	0
p552	p448	8595623	0
p255	p15	9221711	0
p213	p234	7567553	0
p186	p422	5896399	0
p262	p379	6857302	0
p444	p432	13902871	0
p390	p145	2051972	0
p386	p259	156589	0
p243	p237	2597545	0
p319	p434	3033634	0
p173	p41	7001298	0
p402	p295	1362105	0
p485	p504	6551884	0
p134	p386	7231347	0
p402	p279	6635374	0
p257	p379	12312616	0
p150	p308	4179433	0
p369	p559	10680666	0
p507	p208	12356078	0
p255	p21	2411618	0
p222	p383	14516182	0
p358	p496	4893117	0
p556	p216	9424360	0
p333	p466	1555399	0
p433	p236	7867628	0
p189	p537	7132297	0
p81	p14	2112872	0
p78	p182	5348584	0
p493	p67	1612531	0
p386	p145	11327153	0
p46	p323	572122	0
p405	p542	10056505	0
p434	p593	5433789	0
p211	p302	4942703	0
p243	p573	5919932	0
p314	p145	11855102	0
p32	p538	4539462	0
p107	p116	1934809	0
p268	p71	6583374	0
p358	p306	12032545	0
p505	p506	3402853	0
p574	p241	14438500	0
p190	p273	15814925	0
p445	p51	9866223	0
p287	p466	479401	0
p1	p4	4013948	0
p282	p50	5597054	0
p205	p365	12198017	0
p286	p476	7330647	0
p184	p336	5099298	0
p318	p49	12591270	0
p218	p422	2762126	0
p528	p487	16526	0
p397	p142	3068025	0
p557	p464	11380857	0
p60	p131	11453001	0
p365	p572	6503290	0
p190	p28	13251607	0
p191	p48	11026272	0
p156	p316	12218972	0
p438	p34	562308	0
p82	p588	8601091	0
p412	p224	6936155	0
p354	p380	3310838	0
p589	p459	2457860	0
p142	p572	11415265	0
p597	p21	5878057	0
p514	p270	5317640	0
p236	p537	12942960	0
p462	p388	8636138	0
p575	p302	3872860	0
p55	p115	422724	0
p13	p297	12230742	0
p131	p572	15972952	0
p428	p216	8038935	0
