waypoint1	waypoint2	distance_m	duration_s
p19	p4	4180238	0
p54	p76	13984903	0
p63	p23	14199679	0
p21	p37	12601797	0
p47	p88	3640987	0
p45	p44	11038787	0
p9	p65	9889041	0
p7	p48	7224455	0
p31	p52	10128220	0
p24	p63	9361593	0
p82	p57	1175733	0
p54	p67	1299830	0
p9	p86	7251685	0
p24	p41	11515626	0
p83	p46	7526459	0
p47	p8	3499627	0
p8	p86	10134212	0
p25	p45	169639	0
p30	p7	15445189	0
p8	p56	12856725	0
p56	p59	811464	0
p39	p21	10177745	0
p72	p67	689123	0
p28	p42	11621499	0
p77	p74	15523835	0
p76	p9	10306192	0
p17	p5	350077	0
p44	p79	9454656	0
p70	p71	8420074	0
p70	p66	1798918	0
p76	p62	5825783	0
p28	p51	725071	0
p72	p14	14001289	0
p2	p11	8184564	0
p24	p77	3030299	0
p7	p23	13146956	0
p44	p28	2773523	0
p69	p33	7751451	0
p47	p54	14140098	0
p82	p29	8280057	0
p3	p52	10133526	0
p79	p40	577265	0
p19	p39	15010625	0
p24	p28	10590774	0
p7	p40	12885228	0
p53	p5	8756837	0
p83	p40	441157	0
p8	p65	13241267	0
p55	p86	7178838	0
p56	p1	2016866	0
p6	p40	1178436	0
p74	p5	11057690	0
p61	p79	13941773	0
p47	p81	4498592	0
p82	p86	14880809	0
p89	p29	8715198	0
p24	p15	6797891	0
p38	p57	10368514	0
p1	p73	9197462	0
p45	p81	8110583	0
p6	p15	9143306	0
p0	p58	9722969	0
p87	p78	5620403	0
p29	p84	938183	0
p7	p42	6475079	0
p83	p84	9488487	0
p37	p5	2896328	0
p18	p63	2280683	0
p63	p37	10604917	0
p22	p17	12184357	0
p56	p43	9705950	0
p10	p43	12867671	0
p65	p50	2384246	0
p57	p43	9123973	0
p57	p41	11784462	0
p24	p30	11944860	0
p47	p19	10917593	0
p20	p52	11567924	0
p11	p42	1481761	0
p23	p79	1233901	0
p18	p39	2812702	0
p38	p35	12541330	0
p9	p48	5082255	0
p31	p49	2310978	0
p62	p53	373299	0
p32	p52	13932335	0
p55	p14	5119217	0
p56	p42	16092449	0
p9	p26	3356955	0
p54	p11	5871322	0
p86	p5	12795080	0
p4	p35	2783295	0
p68	p84	15727365	0
p44	p9	2517283	0
p10	p55	7985754	0
p86	p85	223538	0
p24	p34	10795968	0
p54	p41	15220758	0
p13	p22	14438967	0
p54	p7	6012496	0
p2	p32	3186828	0
p13	p84	11420602	0
p45	p13	11760187	0
p60	p53	14955114	0
p8	p45	9251160	0
p8	p84	11733970	0
p52	p48	10070981	0
p72	p70	3548797	0
p49	p5	4690967	0
p52	p40	662140	0
p38	p14	7870973	0
p76	p57	12385490	0
p80	p29	4737416	0
p27	p42	6937463	0
p45	p4	10265365	0
p12	p26	5678690	0
p27	p56	4706579	0
p44	p65	5109053	0
p68	p31	11952696	0
p60	p22	15344248	0
p74	p23	6079641	0
p21	p64	11889075	0
p26	p73	16022263	0
p30	p84	6502197	0
p7	p71	5370119	0
p82	p74	1204628	0
p32	p58	14521238	0
p0	p15	5844269	0
p87	p21	7219039	0
p83	p77	2859420	0
p18	p4	8087896	0
p83	p35	2225914	0
p24	p58	4891699	0
p44	p40	698955	0
p66	p22	8547273	0
p83	p71	13695117	0
p24	p51	5315826	0
p68	p21	4535643	0
p87	p15	10461403	0
p2	p17	15612040	0
p25	p65	2309577	0
p47	p68	4494436	0
p26	p36	14238027	0
p33	p75	2417228	0
p27	p31	9277884	0
p62	p7	13824986	0
p65	p21	13496318	0
p82	p67	9299920	0
p76	p16	183875	0
p36	p84	9005086	0
p74	p16	5069574	0
p10	p73	7989589	0
p76	p30	4830255	0
p60	p64	8928227	0
p15	p48	8671254	0
p69	p52	847721	0
p10	p36	2518815	0
p70	p79	14623830	0
p21	p66	5418979	0
p46	p49	7014678	0
p39	p22	10111208	0
p45	p36	2916683	0
p61	p21	13770491	0
p50	p86	12055510	0
p68	p66	7152776	0
p63	p4	6780417	0
p61	p65	326015	0
p74	p59	1789656	0
p9	p39	6359206	0
p18	p20	9783725	0
p77	p40	10911462	0
p27	p23	11967037	0
p3	p72	8187308	0
p69	p5	2478552	0
p80	p73	7877610	0
p10	p46	8780950	0
p42	p41	7029917	0
p43	p52	5641578	0
p44	p71	535925	0
p62	p14	14317235	0
p32	p28	1366014	0
p80	p66	363395	0
p47	p22	2517264	0
p14	p52	5364028	0
p63	p29	116346	0
p30	p53	13508204	0
p18	p85	12473953	0
p33	p74	5618038	0
p67	p40	10020772	0
p77	p89	11785988	0
p62	p51	14589593	0
p74	p26	988437	0
p68	p23	2487799	0
p78	p53	3938563	0
p26	p41	618554	0
p10	p23	9187754	0
p7	p52	4331036	0
p69	p65	9352865	0
p33	p34	8607758	0
p2	p66	15872169	0
p25	p14	6101017	0
p89	p49	1210058	0
p68	p20	11258626	0
p21	p53	10168531	0
p32	p42	12034453	0
p74	p87	2293425	0
p56	p4	7107271	0
p2	p37	4391568	0
p61	p0	14237366	0
p73	p53	2206000	0
p69	p56	7062741	0
p46	p51	1648504	0
p63	p79	4968656	0
p29	p17	8556363	0
p19	p55	704457	0
p33	p73	6729269	0
p57	p75	6544425	0
p1	p31	15249643	0
p83	p60	7113098	0
p85	p40	15061102	0
p19	p13	1096620	0
p44	p59	770805	0
p19	p59	15807653	0
p75	p52	15205051	0
p25	p32	4987625	0
p77	p71	7404878	0
p33	p86	14082352	0
p1	p15	5764012	0
p2	p62	9163563	0
p76	p60	9676220	0
p32	p66	15119563	0
p13	p37	5262207	0
p45	p53	15217951	0
p69	p89	5370122	0
p65	p58	5953145	0
p29	p71	11548436	0
p24	p80	11971082	0
p89	p1	15328807	0
p11	p13	3646768	0
p43	p85	10678941	0
p46	p44	5939507	0
p16	p66	1892145	0
p46	p22	1468354	0
p63	p51	9245116	0
p48	p17	5008380	0
p11	p67	15056273	0
p56	p29	11283698	0
p13	p72	15476071	0
p10	p29	155202	0
p38	p88	15070143	0
p60	p16	2454663	0
p43	p78	14612601	0
p76	p55	216600	0
p88	p67	14245960	0
p39	p15	5974048	0
p55	p23	1956618	0
p37	p49	8001809	0
p29	p52	4519864	0
p82	p41	12065283	0
p29	p14	370261	0
p38	p53	15889917	0
p50	p41	4169393	0
p6	p73	16088873	0
p46	p4	743286	0
p55	p27	9903007	0
p10	p28	10532131	0
p36	p21	11505543	0
p42	p22	12239415	0
p25	p17	5735642	0
p38	p49	7745516	0
p55	p70	8510650	0
p87	p86	4802831	0
p80	p31	57441	0
p25	p27	11886417	0
p11	p60	2116138	0
p61	p83	10395291	0
p10	p33	9610554	0
p8	p6	11010039	0
p59	p67	2567722	0
p47	p42	10246163	0
p62	p20	2194789	0
p89	p42	4684230	0
p54	p21	8310989	0
p51	p78	11727341	0
p62	p67	2873980	0
p63	p17	11518153	0
p31	p43	247854	0
p62	p17	4139611	0
p34	p48	14762773	0
p80	p49	10886098	0
p37	p64	10864105	0
p32	p86	12236178	0
p42	p66	12336690	0
p61	p57	721635	0
p7	p41	1600945	0
p62	p66	12602185	0
p69	p80	2925566	0
p80	p71	14234979	0
p52	p23	15789547	0
p46	p38	6432001	0
p28	p17	12178727	0
p10	p58	7933024	0
p18	p77	13725720	0
p50	p37	10146100	0
p57	p66	15330726	0
p2	p35	12173724	0
p1	p22	3254138	0
p73	p40	5225685	0
p27	p70	11743919	0
p1	p78	4423955	0
p39	p29	4109791	0
p54	p58	11570917	0
p54	p61	9669839	0
p39	p64	7431276	0
p0	p80	12092460	0
p76	p50	10989070	0
p27	p89	5943203	0
p19	p70	6844580	0
p86	p40	12121702	0
p63	p50	6255622	0
p24	p37	2532042	0
p3	p87	6537512	0
p68	p53	2015058	0
p47	p3	1941593	0
p75	p42	8455569	0
p80	p70	12148869	0
p45	p34	4040652	0
p75	p85	12007691	0
p83	p74	12989365	0
p3	p45	6334394	0
p64	p41	6179732	0
p9	p78	10424882	0
p59	p35	7269681	0
p42	p85	2056678	0
p83	p37	11824113	0
p76	p52	1577157	0
p9	p23	3903113	0
p30	p87	9405965	0
p10	p84	2699711	0
p12	p85	11835536	0
p82	p71	8061135	0
p25	p71	14597828	0
p42	p5	2008271	0
p55	p79	11520150	0
p2	p14	1078390	0
p11	p72	6610349	0
p87	p16	9917866	0
p55	p57	14319682	0
p16	p35	8690889	0
p36	p6	12342533	0
p39	p23	4767190	0
p26	p15	15146124	0
p46	p23	9927840	0
p63	p48	13780628	0
p44	p41	13162534	0
p89	p73	8343323	0
p26	p87	12358083	0
p55	p56	9139245	0
p47	p46	3928835	0
p55	p4	14225477	0
p54	p82	10380742	0
p10	p51	11635405	0
p72	p48	6217539	0
p31	p58	2284611	0
p56	p39	3453918	0
p89	p80	1970587	0
p6	p85	6775442	0
p25	p62	4972625	0
p51	p84	11968282	0
p1	p28	9860430	0
p3	p1	7522272	0
p57	p73	10093580	0
p87	p71	10437388	0
p75	p20	12464451	0
p47	p31	11134481	0
p50	p40	12017618	0
p45	p48	1619250	0
p75	p21	11386680	0
p8	p4	3131838	0
p72	p36	15143635	0
p54	p46	7903014	0
p86	p78	5954227	0
p45	p22	4303558	0
p10	p30	3940474	0
p58	p6	14779921	0
p80	p23	3140818	0
p81	p36	15590302	0
p18	p22	10307343	0
p63	p41	3259158	0
p55	p72	1590642	0
p83	p70	7813922	0
p8	p73	4931875	0
p47	p34	9381012	0
p10	p89	3925160	0
p20	p86	5670300	0
p56	p89	398691	0
p32	p65	4197634	0
p33	p51	3451326	0
p69	p37	4285767	0
p47	p38	8392897	0
p47	p9	15218077	0
p27	p43	7102072	0
p30	p4	3567722	0
p2	p51	11380434	0
p2	p74	8545975	0
p38	p56	4953916	0
p68	p44	5079949	0
p9	p21	15640447	0
p32	p87	4782609	0
p43	p17	13261822	0
p19	p33	11785933	0
p19	p75	136751	0
p47	p58	11073897	0
p47	p4	1531976	0
p50	p4	4454172	0
p89	p4	9895545	0
p82	p17	10650744	0
p21	p6	8099229	0
p32	p72	13923030	0
p32	p20	8067272	0
p14	p22	350507	0
p25	p54	8626782	0
p45	p78	5253237	0
p61	p60	14625227	0
p57	p49	8763599	0
p2	p72	1908462	0
p62	p85	7504756	0
p47	p60	13234138	0
p38	p34	13751781	0
p78	p22	14485265	0
p11	p5	7755087	0
p43	p51	3954033	0
p72	p42	3111335	0
p70	p67	5046960	0
p75	p59	14464036	0
p6	p59	11480156	0
p76	p23	12705790	0
p13	p66	4355500	0
p60	p43	9595549	0
p30	p63	6245849	0
p29	p73	3781457	0
p76	p78	4931000	0
p39	p28	7035208	0
p25	p77	7701364	0
p25	p13	8540509	0
p50	p35	563623	0
p11	p86	2270170	0
p34	p66	11889357	0
p32	p44	8451338	0
p0	p56	3402792	0
p31	p59	11378613	0
p10	p1	11548593	0
p47	p69	6042124	0
p26	p78	9814606	0
p82	p21	8928514	0
p33	p78	8565985	0
p24	p22	3287997	0
p61	p14	13933510	0
p60	p79	5967081	0
p89	p70	8308038	0
p69	p22	5536105	0
p21	p70	2587654	0
p79	p66	9507630	0
p63	p35	1361931	0
p81	p21	15047887	0
p77	p63	885728	0
p83	p26	9448778	0
p27	p37	5246149	0
p88	p7	9931155	0
p30	p64	15996627	0
p10	p61	11940500	0
p28	p84	10111861	0
p29	p79	12091636	0
p85	p4	15718174	0
p30	p59	4089065	0
p82	p28	14314301	0
p18	p41	9544502	0
p82	p63	11978450	0
p9	p40	11480682	0
p18	p7	1389662	0
p47	p64	10566323	0
p11	p14	4356393	0
p12	p42	15758749	0
p12	p63	15350361	0
p74	p22	3176507	0
p38	p74	6622041	0
p60	p37	11938006	0
p51	p64	8196078	0
p12	p40	14082588	0
p83	p67	15530413	0
p80	p58	1444123	0
p18	p53	13047241	0
p33	p65	12248309	0
p82	p66	6590024	0
p8	p64	15937478	0
p10	p11	2933576	0
